date,title,text,link,days of week
 
https://www.comnews.ru/digital-economy/content/223738/2023-01-09/2023-w02/moskovskie-rentgenologi-zapolnili-bolee-210-tysyach-protokolov-pomoschyu-golosovogo-pomoschnika

Директор по продукту цифровизации клиентского сервиса в дистанционных каналах компании BSS Юлия Вдовина заявила, что голосовые технологии готовы к сложным сценариям: ""Технологии речевого ввода информации вполне можно применять для заполнения карточки пациента или заключения по проведенному обследованию. Если мы говорим о визитах врачей к пациентам - то технологии используются для подтверждения готовности принять врача, получения пациентом информации, когда запланирован визит, предзаполнения карточки пациента по симптомам"".
Юлия Вдовина назвала еще целый ряд опробованных в ходе реальных проектов сценариев использования голосовых технологий: ""Самыми простыми примерами является использование ботов для ответов на вопросы пациентов или записи к врачам. Боты выявляют потребности в специалисте, предлагают возможные свободные слоты в расписании врачей и производят запись. Также боты приходят на помощь в вопросах изменения даты приема, напоминания пациентам о запланированном визите к врачу. Когда мы говорим о более комплексном подходе к взаимодействию с пациентами, то в рамках медицинского учреждения выстраиваются проактивные коммуникации: с использованием речевых технологий выстраивается программа напоминания клиентам о необходимости прохождения диспансеризации, плановых визитах к врачам. В текстовых ботах организуется направление клиентам результатов анализов и заключений специалистов, чтобы при необходимости у пациентов был доступ к этой информации в удобное для них время. Также в рамках подготовки клиентов к плановым операциям используются технологии напоминания и ведения клиента по тем шагам, что необходимо пройти. Если мы говорим о направлении аптек - то здесь безусловно роботы помогают в поиске и бронировании лекарств, а также в их доставке"".
Довольно широко применяются и системы компьютерного зрения. Так, с их помощью обрабатывается до половины лучевых исследований пациентов московских поликлиник. 

https://www.comnews.ru/content/223337/2022-12-01/2022-w48/moskve-neyroseti-obrabatyvayut-50-procentov-luchevykh-issledovaniy-pacientov-poliklinik

По оценке старшего разработчика машинного обучения центра искусственного интеллекта ""СКБ Контур"" Дмитрия Иванкова, сервисы компьютерного зрения активно используются при диагностике (например, при УЗИ, КТ и МРТ), позволяя сократить время на обработку данных и повысить качество врачебных решений: ""Сходу можно назвать около 10 российских компаний, которые занимаются разработкой в этой сфере и уже имеют интеграции с различными клиниками, что, на мой взгляд, довольно однозначно говорит о востребованности технологии. При этом там тоже присутствует много сложностей и вызовов: в основном это различного рода проблемы с данными, разнообразие устройств, сложность с точными диагнозами для разметки и т.д. Но есть предположение, что в какой-то момент все визуальные медицинские исследования будут сначала интерпретироваться ИИ, а затем уже подтверждаться врачом"".
Руководитель AI/ML-проектов ITentika Дмитрий Ходыкин несколько менее оптимистичен: в его практике был довольно успешный опыт внедрения систем компьютерного зрения, но массового спроса на них он не видит: ""Специалисты по компьютерному зрению нашей компании имеют опыт разработок совместно с медиками. В частности, было создано решение для диагностики у пациента Covid-19 на снимках КТ. При обучении нейросети реальные врачи оказывали консультационную помощь, а наши специалисты настраивали параметры модели, чтобы диагнозы врачей совпадали с ""диагнозами"" нейросети. Но этот опыт был скорее частной инициативой врачей, нежели системным заказом со стороны медицинского учреждения или министерства здравоохранения. К сожалению, массового заказа на подобные технологии мы не фиксируем"". 
Довольно активно внедряются технологии mHealth. При этом медицинские мобильные устройства делятся на две большие категории: для лечения и ухода, с одной стороны, и средства для контроля здорового образа жизни - с другой. При этом авторы исследования особо отмечают появление разного рода интеллектуальных ассистентов, облегчающих жизнь лиц с ограниченными возможностями по здоровью и пожилых.
Дмитрий Иванков считает данный класс очень перспективным и удобным в российских условиях: ""Технологии mHealth, на мой взгляд, весьма перспективны для российских условий, так как смогут повысить доступность медицинской помощи - все-таки у нас довольно высокий уровень оснащенности населения различного рода мобильными устройствами. Они способны обеспечить более эффективную координацию между медицинскими учреждениями и улучшить качество здравоохранения в целом. Однако при их внедрении вполне возможны технические и финансовые препятствия, такие как слабое развитие инфраструктуры, ограниченный доступ к интернету и недостаточные инвестиции при разработке и внедрении"".
Дмитрий Ходыкин проявляет еще больший оптимизм в отношении mHealth: ""Мы видим активное развитие рынка мобильных устройств для отслеживания состояния здоровья. По мере того как появляются новые девайсы, они активно осваиваются людьми, в том числе возраста 50+. Вряд ли интерес к собственному здоровью у россиян угаснет. Напротив, смартфоны и часы уже превратились в мощные вычислительные устройства, которые можно дооснащать теми или иными датчиками, программами для обработки информации с этих датчиков. Именно развитие аппаратно-вычислительных комплексов параллельно развитию ИИ делает, например, из смартфона или часов устройство, которое сможет оказать первую помощь в случае необходимости. И это уже работает. Умные часы в состоянии вызывать скорую в случае, если с вашим сердечным ритмом что-то явно не так. На подходе умные очки и другие девайсы, которые можно будет встроить в экосистему мобильного здравоохранения. Также стоит отметить, что Россия входит в лидеры по доступности мобильной сети интернет, что также говорит о возможности доступа к подобным услугам большого количества людей"".
Сфера здравоохранения довольно активно начала осваивать широко востребованные в других отраслях технологии цифровых двойников и прогнозной аналитики. С помощью методов прогнозной аналитики можно обнаружить скрытые закономерности путем изучения больших массивов данных, после чего подбирается индивидуальный план лечения с наиболее подходящими препаратами. Такие технологии внедряются как на уровне клиник, так и на уровне целых регионов и даже стран. В России примером такой системы является внедренная ГБУ РС(Я) ""Якутский республиканский медицинский информационно-аналитический центр"" и компанией ""К-Скай"" система прогнозной аналитики в 18 медицинских организациях республики, с помощью которой врачи могут подбирать лечение для пациентов, страдающих 40 распространенными хроническими заболеваниями. 
Дмитрий Иванков считает, что технологии прогнозной аналитики имеют большие перспективы развития и применения, так как могут помочь не только ставить диагноз, но и заранее оценивать риски, позволяя предотвращать негативные события. Однако, по его мнению, при разработке подобных инструментов труднопредсказуемые сложности могут возникать на любом этапе работы: ""Проблемы начинаются уже при сборе и обработке большого объема медицинских данных, при обеспечении их конфиденциальности и безопасности, а также при непосредственном создании точных моделей прогнозирования, их последующего внедрения, использования и оценки. Сложно ранжировать эти факторы, потому что все они довольно сильно влияют на процесс разработки данных систем. Однако есть возможность снижать их воздействие с помощью изменения сценариев применения технологии - например, вместо полностью автоматического принятия решения системой перейти к подсказкам для врача в процессе работы"".
Цифровой двойник, или цифровая симуляция пациента, также применяется как для изучения различных патологий, так и для тестирования лекарств и методов лечения без риска навредить пациентам.
По мнению Дмитрия Ходыкина, возможная сфера применения цифровых двойников в медицине может быть расширена, однако при этом есть очень много объективных трудностей: ""Под цифровыми двойниками обычно понимают цифровую копию реально существующего объекта. С точки зрения медицины, это могут быть копии дорогостоящего медицинского оборудования, которые можно применять для обучения персонала, планирования различных процессов, таких, например, как хирургическая операция. Создание цифрового двойника, технически сложного объекта, является задачей нетривиальной. Необходимо учесть все требуемые параметры и характеристики, которыми обладает объект, учесть параметры и характеристики взаимодействия двойника с процессами, в которые он встраивается. Человек, разрабатывающий цифровой двойник, должен понимать профессиональную специфику использования объекта. В случае с медициной, вряд ли получится обойтись без предметной консультации врачей, которые также должны быть заинтересованы в положительном результате разработки. Также нельзя сказать, что в нашей стране много специалистов, которые имеют опыт создания цифровых двойников. Это довольно нишевые решения"".
Основной технологической тенденцией на ближайшее будущее авторы исследования видят, что применение отдельных коробочных ИИ-сервисов отходит на второй план, актуальным становится использование платформенных решений, позволяющих решать все вопросы в одном месте: ""Такой подход позволит конвертировать знания и опыт большого количества врачей в создание актуальных датасетов для обучения ИИ, что устранит проблему недостатка качественных учебных данных для обучения моделей. Также создаются условия для устранения проблемы ""диагностической точности"", когда ИИ-сервис показывает разную точность на данных различных регионов и больниц по причине специфики данных на разных аппаратах и их настройки. Возможность врачам самим участвовать и в подготовке данных, и в конструировании ИИ-сервисов устранит недоверие к ИИ, а также позволит сделать ИИ-сервисы максимально актуальными и сочетаемыми с подходами и методиками, применяемыми медицинскими работниками"".
При этом российская медицина довольно серьезно продвинулась во внедрении технологий ИИ. Если по итогам 2019 г. сфера здравоохранения устойчиво занимала одно из последних мест и уровень проникновения ИИ был почти нулевым, то, по последним данным, озвученным вице-премьером Дмитрием Чернышенко на конференции AI Jorney 2022, которая прошла в конце ноября 2022 г., уровень проникновения ИИ в российской медицине составил 16%. Для сравнения, по данным исследования ""Эффективные отечественные практики на базе технологий искусственного интеллекта в обрабатывающей промышленности"", которые представлены на той же конференции AI Jorney 2022, в российской промышленности уровень проникновения ИИ был на аналогичном уровне. В среднем же по России уровень проникновения ИИ составил 20%.
Основными препятствиями для внедрения ИИ, по мнению авторов исследования, являются отсутствие информационной инфраструктуры и централизованных баз данных, нерешенные проблемы с этикой ИИ, низкий уровень доверия к ИИ со стороны медиков, дефицит кадров, слабый уровень подготовки медицинских кадров, плохая информированность учреждений о решениях, проблемы с финансированием. И в целом уровень информатизации в российском здравоохранении невысок. 
https://www.comnews.ru/content/223581/2022-12-19/2022-w51/it-medicinu-vnedryaetsya-nespeshno

По оценке Дмитрия Иванкова, к списку проблем следует добавить также сложности с госрегулированием в данной сфере: ""Этот перечень довольно исчерпывающий, но, пожалуй, в список стоит добавить возможные проблемы с государственной регуляцией в этой сфере, которые будут появляться в процессе развития - потенциальные запреты, ограничения, лицензирование и прочее. Основной я бы назвал проблему с данными. Решив ее, можно будет повысить уровень качества работы систем ИИ. Думаю, это увеличит и уровень доверия профессиональных работников здравоохранения к искусственному интеллекту, что в итоге повлияет и на уровень информированности медицинских организаций. Среди прочих проблем - весь спектр этических вопросов: предвзятость результатов, прозрачность решений, возможные конфликты интересов и соблюдение конфиденциальности пациентов. Чем быстрее и качественнее будет разработана единая концепция работы с данными и снижения этических рисков, тем быстрее сможет развиваться отрасль - как в части исследований, так и в области их прикладного применения"".
Дмитрий Ходыкин считает данные проблемы решаемыми, особенно если руководители и владельцы клиник увидят осязаемые результаты: ""Все эти проблемы имеют место, но когда есть желание оказать действительно современный медицинский сервис, то все решаемо. Мне сложно сказать, есть ли такое желание в медицинской сфере. Эта область достаточно традиционна, академична. Традиционные методы, которые работают неплохо в ряде случаев, будут и дальше практиковаться. Кроме того, бюджеты на ИИ все еще чувствительны для клиники среднего масштаба. Руководство таких клиник должно быть уверено, что внедрение ИИ-технологий окажет значимый прирост какого-то важного для клиники показателя деятельности, например сокращение трудозатрат на диагностику пациентов, но отдать постановку диагноза искусственному интеллекту без верификации врача - маловероятное решение на текущем этапе развития технологий. Другими словами, в такой консервативной среде, как медицина, выгоды от внедрения ИИ должны нести явный и ощутимый для всех эффект - и для пациентов, и для врачей, и для бизнесменов, - чтобы отодвинуть на второй план все предубеждения, традиции и недоверие, но пока это не так. Люди все еще неплохо справляются со своей работой лечения других людей"".
По оценке Юлии Вдовиной, никаких серьезных ограничений нет, по крайней мере если речь идет о базовых сценариях использования голосовых технологий: ""К внедрению простых кейсов для автоматизации готовы практически все медицинские учреждения, именно поэтому мы сейчас ожидаем стремительного роста использования голосовых технологий в данной отрасли. А вот если говорить уже о выстраивании полного клиентского пути, с проактивным взаимодействием с пациентами - то здесь понадобится выстраивание CRM-системы на базе информации, хранящейся в МИС. Которая формирует next best action, которые подхватывают роботы. И в ряде организаций уже есть подобные наработки. За ними следующий шаг развития"".
""Прошедший 2022 г. отметился ростом доходов игроков рынка искусственного интеллекта в медицине. Отчасти впечатляющая динамика объясняется эффектом низкой базы, однако причины роста именно в увеличении числа коммерческих сделок. В СМИ фигурирует информация о новых внедрениях ИИ-сервисов, причем все чаще уже на уровне центральных архивов медицинских изображений крупных регионов, например Татарстана. Растущий спрос со стороны медицинских учреждений обусловлен совершенствованием метрик точности и специфичности ИИ-алгоритмов, расширением функционала продуктов: разработчики предлагают более комплексные решения, которые настроены на детектирование широкого спектра патологий, что крайне важно при наличии коморбидности - это повышает ценность ИИ-сервисов для врачей, и они скорее примут положительное решение об использовании цифровых помощников. Продукты на базе компьютерного зрения покупают и частные клиники: так, умная видеоаналитика с распознаванием тревожных событий в больничных палатах работает в стационарах МЕДСИ и EMC"", - считает генеральный директор компании ""Платформа Третье мнение"" Анна Мещерякова
",https://www.comnews.ru/content/224355/2023-02-09/2023-w06/rossiyskaya-medicina-i-vnedrenie-ii-lidiruet-mire-otstaet-strane,Thursday
2023-02-06,"Вкалывают роботы, мыслит человек","Утверждение, что искусственный интеллект (ИИ) в ближайшем будущем заменит человека, вытурив большое количество специалистов с работы, стало едва ли не постулатом. Однако похоже, что пока ИИ не множит человека на ноль, а повышает осмысленность действий и искореняет лишь симуляцию бурной деятельности. 
На прошлой неделе, 1 февраля, интернет облетела новость, что студент Российского государственного гуманитарного университета за сутки написал диплом при помощи чат-бота ChatGPT. Этот бот на основе нейросети и машинного обучения разработала американская компания OpenAI LLC в ноябре 2022 года. Ее создали в 2015 году в Сан-Франциско Илон Маск и бывший президент Y Combinator Сэм Альтман. Также 1 февраля 2023 года в сети появилась новость, что ""Яндекс"" до конца года намерен интегрировать в сервисы новую нейросеть - аналог ChatGPT. Такие нейронные сети дают возможность пользователю получать от системы готовые тексты (например, школьные сочинения, рассказы, электронные письма) или программный код.
ChatGPT создает тексты, которые даже эксперты не всегда отличают от тех, что написаны человеком. В частности, в январе 2023 года Кэтрин Гао из Feinberg School of Medicine Северо-западного университета в городе Эванстон (штат Иллинойс, США), заявила, что 32% рефератов, которые сгенерировал ChatGPT, прошли проверку рецензентов научных журналов. А целый ряд учебных заведений срочно изменили процедуры контроля знаний студентов и отказались от эссе и сочинений - понимая, что немалую часть из них напишут чат-боты. 
Большинство дипломных работ в России - бумажки, которые пишутся не с декларируемой целью систематизировать и расширить полученные знания, а для получения корочки о высшем образовании. По данным сервиса hh.ru, среди выпускников российских вузов только 30% специалистов работают по специальности, полученной в учебном заведении. Возможно, что написание диплома за сутки - это не крамола, а лишь помощь человеку в ускорении рутинной работы. Ведь 80% диплома студент пишет точно так же, как чат-бот. Раньше учащийся шел в библиотеку, искал и выписывал нужные тезисы, потом переписывал своими словами, превращая информацию из разных источников в связный текст. Это занимало около двух месяцев. С появлением интернета то же самое студент делает дома, а дипломную работу пишет не от руки, а на компьютере, что занимает уже около недели-двух. С появлением специально обученной нейросети написание диплома займет всего день. Происходит закономерная эволюция, и она - неизбежна и, вероятно, не зла. Следующая ступень эволюции - чат-бот разрушит основу бессмысленных действий: дипломов, кандидатских работ и диссертаций, которые изображают научное открытие, а на самом деле зачастую являются надуманными. В итоге курсовые, дипломы, сочинения отомрут, уступив место новым формам обучения и овладения знаниями. 
В последние пару лет игроки ИТ-рынка, эксперты, журналисты, да и все кому не лень, обсуждают тему безработицы вследствие развития искусственного интеллекта. Мол, ИИ заменит человека, что же будут делать специалисты колл-центров, копирайтеры, переводчики (не говоря уже о бухгалтерах, кассирах, низовых юристах). Можно только порадоваться, что рутинную работу, которую делает человек, сможет делать ИИ. Человек творческий, мыслящий, желающий каждый день создавать и узнавать что-то новое, всегда найдет себе применение в мире ИИ. Вероятно, когда ИИ станет выполнять рутинные задачи, общество разумное найдет другую модель работы для офисных работников - сократит продолжительность рабочего дня и недели, например. Специалист станет заниматься только вещами, его действительно увлекающими и требующими приложения живого ума, подменить который нейросетям и алгоритмам пока не под силу. Он перестанет, как машина, отсиживать на рабочем месте от звонка до звонка, а станет работать пару часов в день в паре с ИИ - на результат. А свободное время сможет наконец посвятить личным занятиям. Человек, который не сможет найти применения в новом мире, когда его профессия уйдет в архив, возможно, будет жить на пособие от государства. 
Если сценарий, когда ИИ станет умнее человека, вероятен, тогда люди, мыслящие нешаблонно, в паре с искусственным интеллектом будут создавать что-то невероятное, а бывшие работники колл-центров или те, кто зарабатывал написанием дипломных работ на заказ, станут подмастерьями у ИИ.
",https://www.comnews.ru/content/224274/2023-02-06/2023-w06/vkalyvayut-roboty-myslit-chelovek,Monday
2023-02-06,Искусственный интеллект получит поддержку,"Пресс-служба Минэкономразвития напомнила, что с 2021 г. реализует федеральный проект ""Искусственный интеллект"". ""Это инструмент, который, по сути, помог нам создать базу для развития экосистемы искусственного интеллекта (ИИ). Меры, заложенные в федеральном проекте, создали фундамент для дальнейшей реализации поручений президента, которые направлены на переход к ускоренному и повсеместному внедрению таких технологий"", - отметили представители ведомства. 
Заместитель министра экономического развития РФ Максим Колесников отметил, что в прошлом году Минэкономразвития вместе с Минцифры и участниками рынка провели серию стратегических отраслевых сессий, где из 250 рассмотренных проектов эксперты отобрали 70 наиболее востребованных ИИ-решений для применения в различных отраслях экономики - сельском хозяйстве, промышленности, строительстве, здравоохранении и транспорте. По его словам, учитывая, что сегодня свыше 52% крупных российских организаций уже используют ИИ в деятельности, а более 21% планируют начать в ближайшее время, новые поручения станут дополнительным импульсом для скорейшего внедрения и тиражирования лучших ИИ-практик для всех организаций страны. 
""Для решения задач, поставленных президентом, мы планируем перезапустить меры федерального проекта. Хотим запустить вторую волну отбора исследовательских центров, чья деятельность будет носить исключительно отраслевой характер, то есть сконцентрируемся на исследовании и разработке конкретных прикладных решений для отраслей, нарастим объемы грантовой поддержки разработчиков ИИ-решений, скорректируем программы высшего и дополнительного образования и иные меры. Надеемся уже в I квартале провести установочную встречу с коллегами из отраслевых ведомств в формате стратсессии обсудить шаги по реализации поставленных главой государства задач"", - заключил Максим Колесников.
В ведомстве сообщили, что объем финансирования мер, направленных на развитие ИИ в 2023 г., находится в стадии согласования.
По словам технического директора IXcellerate Сергея Вышемирского, высокой востребованности ИИ способствуют постоянные технологические инновации, цифровизация, связность и объем данных, растущий в геометрической прогрессии. ""Развитие ИИ в 2023 г. продолжится, но в текущих условиях все еще ограниченными темпами, ""качественного скачка"" не произойдет. Важно вывести это направление на стратегический уровень в рамках государства, что привлечет ""умы"" и позволит укрепить научную базу. Также развитию будут способствовать административные и законодательные меры, которые будут определять и учитывать ИИ, а также свободу слова"", - считает он. 
Генеральный директор WaveAccess Александр Азаров считает, что в 2023 г. и далее фокус сместится на максимально прикладные и ""понятные"" применения ИИ, а также меньшее количество концептов и своеобразных стартапов вроде цветочных горшков с компьютерным зрением. ""Основная доля проектов придется на практические и масштабируемые задачи в сферах документооборота, пользовательской поддержки (обработка клиентских обращений) и медицины, которые позволят уменьшать издержки за счет увеличения продуктивности специалистов и снижения количества ошибок. В целом это отражает классические подходы увеличения маржинальности - сокращение накладных расходов и увеличение объемов. Системы, связанные, например, с популярными робототехникой и автопилотами, развиваться будут, но, скорее, в нишевом формате. Маловероятно, что в ближайшее время мы увидим массовое внедрение подобных решений"", - считает он.
Менеджер практики ""Стратегия трансформации"" ""Рексофт Консалтинг"" Егор Гиренко отмечает, что отечественная экономика за счет внедрения ИИ получила в 2021-2022 гг. дополнительные 500 млрд руб., общий вклад в ВВП российских организаций, использующих технологии ИИ, составил более 30 трлн руб. ""По нашим прогнозам, ИИ может дать дополнительно до 3% прироста к 2025 г. - в первую очередь за счет роста скорости, качества, персонализации и снижения издержек компаний в пять-восемь раз. Мы ожидаем, что среднегодовой рост решений на базе ИИ может составить 19-20% до 2024 г."", - рассказал он.
В первую очередь он отметил создание Национального центра развития искусственного интеллекта при правительстве РФ (НЦРИИ) совместно с ВШЭ. ""Его миссия - обеспечение экспертно-аналитического сопровождения внедрения ИИ в отраслях экономики и госсекторе, координация работы органов власти, научных организаций и бизнеса. Во-вторых, Фонд содействия инноваций (ФСИ) впервые объявил грантовый конкурс, ориентированный именно на внедрение ИИ-решений. В-третьих, мы наблюдаем утверждение правовых режимов, позволяющих в упрощенном порядке использовать беспилотные авиационные системы (БАС) в пяти регионах"", - сказал Егор Гиренко.
